省内频道,#genre#
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8

天津卫视,http://60.255.49.202/live/tjwsH265_4000.m3u8
天津卫视,http://39.135.32.29:6610/000000001000/1000000001000000831/1.m3u8?
河北卫视,http://183.207.248.71:80/cntv/live1/n-hebeistv/n-hebeistv
河北卫视,http://223.110.245.149/ott.js.chinamobile.com/PLTV/3/224/3221225840/index.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1&IASHttpSessionId=OTT
河北卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=45&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
河北卫视,http://live2.plus.hebtv.com/hbwsx/hd/live.m3u8

河北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls

山东卫视,http://39.134.39.37/PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://39.134.39.39/PLTV/88888888/224/3221226162/index.m3u8
山东卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225642/index.m3u8?servicetype=1&IASHttpSessionId=OTT
山东卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225672/index.m3u8?servicetype=1&IASHttpSessionId=OTT

山东卫视,http://223.110.243.156/ott.js.chinamobile.com/PLTV/3/224/3221227621/index.m3u8
山东卫视,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
山东卫视,http://39.135.34.150:8080/000000001000/1000000001000012807/1.m3u8?xtkg

山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8

山东卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8

山东卫视,http://60.255.49.202/live/sdwsH265_4000.m3u8
山东卫视,http://39.134.39.39/TVOD/88888888/224/3221226162/index.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8

辽宁卫视,http://117.148.179.160/PLTV/88888888/224/3221231802/index.m3u8

辽宁卫视,http://39.134.39.37/PLTV/88888888/224/3221226209/index.m3u8
辽宁卫视,http://39.134.39.39/PLTV/88888888/224/3221226209/index.m3u8
辽宁卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225639/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225779/index.m3u8?servicetype=1&IASHttpSessionId=OTT
辽宁卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=38&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
辽宁卫视,http://39.135.32.29:6610/000000001000/1000000002000024033/1.m3u8?
辽宁卫视,http://39.135.34.150:8080/000000001000/1000000002000024033/1.m3u8?xtkg

辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/lnwshd/4000000/mnf.m3u8

辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
吉林卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225678/index.m3u8?servicetype=1&IASHttpSessionId=OTT
吉林卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=25&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
吉林卫视,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5a1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=25&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
吉林卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=25&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

黑龙江卫视,http://117.148.179.160/PLTV/88888888/224/3221231967/index.m3u8

黑龙江卫视,http://39.134.39.37/PLTV/88888888/224/3221226142/index.m3u8
黑龙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226142/index.m3u8
黑龙江卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225686/index.m3u8?servicetype=1&IASHttpSessionId=OTT

黑龙江卫视,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-heilongjiangstv/HD-8000k-1080P-heilongjiangstv
黑龙江卫视,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227638/index.m3u8
黑龙江卫视,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黑龙江卫视,http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227323/index.m3u8

黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hljwshd/4000000/mnf.m3u8
黑龙江卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=27&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

黑龙江卫视,http://39.135.32.29:6610/000000001000/8467838254824392379/1.m3u8?
湖北卫视,http://117.148.179.160/PLTV/88888888/224/3221231888/index.m3u8

湖北卫视,http://39.134.39.37/PLTV/88888888/224/3221226159/index.m3u8
湖北卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225689/index.m3u8?servicetype=1&IASHttpSessionId=OTT
湖北卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225721/index.m3u8?servicetype=1&IASHttpSessionId=OTT

湖北卫视,http://183.207.248.71:80/cntv/live1/HD-2500k-1080P-hubeistv/HD-2500k-1080P-hubeistv
湖北卫视,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北卫视,http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8

湖北卫视,http://39.135.34.150:8080/000000001000/6956052407855047826/1.m3u8?xtkg

湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hbwshd/4000000/mnf.m3u8

湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8

江西卫视,http://117.148.179.160/PLTV/88888888/224/3221231964/index.m3u8

江西卫视,http://39.134.39.37/PLTV/88888888/224/3221226207/index.m3u8
江西卫视,http://39.134.39.39/PLTV/88888888/224/3221226207/index.m3u8
江西卫视,http://39.135.34.150:8080/000000001000/1000000001000013731/1.m3u8?xtkg

江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8

江西卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225669/index.m3u8?servicetype=1&IASHttpSessionId=OTT

江西卫视,http://60.255.49.202/live/jxwsH265_4000.m3u8
江西卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jxwshd/4000000/mnf.m3u8
江西卫视,http://140.207.241.2:8080/live/program/live/jxwshd/4000000/mnf.m3u8
江西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225705/index.m3u8
贵州卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225770/index.m3u8?servicetype=1&IASHttpSessionId=OTT
贵州卫视,http://183.207.248.71:80/cntv/live1/n-guizhoustv/n-guizhoustv
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8

贵州卫视,http://60.255.49.202/live/gzwsH265_4000.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
广西卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225767/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广西卫视,http://183.207.248.71:80/cntv/live1/n-guangxistv/n-guangxistv
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls

广西卫视,http://60.255.49.202/live/gxws_4000.m3u8
广西卫视,http://39.135.34.150:8080/000000001000/1000000002000019837/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000019837&owchid=ystenlive&owsid=1106497909461204271&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhsj2zH%2fW8kf2eLOhwcRnwEP0%2bGJue26Xi8vK8GznvuoMqhqMjEnqzE06kO4aZ9KPy
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
云南卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225794/index.m3u8?servicetype=1&IASHttpSessionId=OTT
云南卫视,http://183.207.248.71:80/cntv/live1/n-yntv1/n-yntv1
云南卫视,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
云南卫视,http://hwzbout.yunshicloud.com/8xughf/e0bx15.m3u8
云南卫视,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8

云南卫视,http://60.255.49.202/live/ynws_4000.m3u8
海南卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=114&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls

四川卫视,http://117.148.179.160/PLTV/88888888/224/3221231885/index.m3u8
四川卫视,http://183.207.248.71:80/cntv/live1/n-sichuanstv/n-sichuanstv
四川卫视,http://scgctvshow.sctv.com/scgc/sctv1deu5453w/1.m3u8

四川卫视,http://60.255.49.202/live/scwsH265_4000.m3u8

四川卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
重庆卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225679/index.m3u8?servicetype=1&IASHttpSessionId=OTT
重庆卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225745/index.m3u8?servicetype=1&IASHttpSessionId=OTT
重庆卫视,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-chongqingstv/HD-8000k-1080P-chongqingstv
重庆卫视,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8

重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8

重庆卫视,http://60.255.49.202/live/cqwsH265_4000.m3u8
重庆卫视,http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?xtkg
重庆卫视,http://183.207.248.71/cntv/live1/HD-8000k-1080P-chongqingstv/HD-8000k-1080P-chongqingstv
重庆卫视,http://39.135.32.29:6610/000000001000/1000000002000018937/1.m3u8?
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8

新疆卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225788/index.m3u8?servicetype=1&IASHttpSessionId=OTT
新疆卫视,http://183.207.248.71:80/cntv/live1/n-xjtv1/n-xjtv1
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8

兵团卫视,http://183.207.248.71:80/cntv/live1/SD-4000k-576P-bingtuanstv/SD-4000k-576P-bingtuanstv
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
兵团卫视,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=50&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

内蒙古卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225751/index.m3u8?servicetype=1&IASHttpSessionId=OTT
内蒙古卫视,http://183.207.248.71:80/cntv/live1/n-neimenggustv/n-neimenggustv
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
内蒙古卫视,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8

甘肃卫视,http://39.134.39.37/PLTV/88888888/224/3221226240/index.m3u8
甘肃卫视,http://183.207.248.71:80/cntv/live1/n-gansustv/n-gansustv
甘肃卫视,http://39.134.39.38/PLTV/88888888/224/3221226240/index.m3u8
甘肃卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5a1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

西藏卫视,http://111.12.101.23:6610/PLTV/77777777/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
西藏卫视,http://183.207.248.71:80/cntv/live1/n-xizangstv/n-xizangstv
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8

西藏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
湖南卫视,http://39.135.34.142:8080/000000001000/1000000001000009115/1.m3u8?
浙江卫视,http://39.135.34.142:8080/000000001000/1000000001000009806/1.m3u8?
上海卫视,http://39.135.34.142:8080/000000001000/1000000001000030202/1.m3u8?
江苏卫视,http://39.135.34.142:8080/000000001000/1000000001000004684/1.m3u8?
北京卫视,http://39.135.34.142:8080/000000001000/1000000001000017156/1.m3u8?
天津卫视,http://39.135.34.142:8080/000000001000/1000000001000000831/1.m3u8?
广东卫视,http://39.135.34.142:8080/000000001000/1000000001000028357/1.m3u8?
深圳卫视,http://39.135.34.142:8080/000000001000/1000000001000011645/1.m3u8?
金鹰纪实,http://39.135.34.142:8080/000000001000/1000000002000011724/1.m3u8?
金鹰卡通,http://39.135.34.142:8080/000000001000/1000000002000016601/1.m3u8?
嘉佳卡通,http://39.135.34.142:8080/000000001000/1000000002000025964/1.m3u8?
哈哈炫动,http://39.135.34.142:8080/000000001000/1000000002000000172/1.m3u8?
卡酷少儿,http://39.135.34.142:8080/000000001000/7589856436881630561/1.m3u8?
优漫卡通,http://39.135.34.142:8080/000000001000/1000000002000010063/1.m3u8?
CETV1,http://39.135.34.142:8080/000000001000/1000000002000027253/1.m3u8?
山东教育,http://39.135.34.142:8080/000000001000/1000000002000004097/1.m3u8?
黑莓电影,http://39.135.34.142:8080/000000001000/8785669936177902664/1.m3u8?
黑莓动画,http://39.135.34.142:8080/000000001000/6497762188035533951/1.m3u8?
珠江卫视,http://39.135.34.142:8080/000000001000/1000000004000011655/1.m3u8?
南方卫视,http://39.135.34.142:8080/000000001000/1000000002000011619/1.m3u8?
山东卫视,http://39.135.34.142:8080/000000001000/1000000001000012807/1.m3u8?
湖北卫视,http://39.135.34.142:8080/000000001000/6956052407855047826/1.m3u8?
东南卫视,http://39.135.34.142:8080/000000001000/1000000002000009263/1.m3u8?
江西卫视,http://39.135.34.142:8080/000000001000/1000000001000013731/1.m3u8?
四川卫视,http://39.135.34.142:8080/000000001000/1000000002000016825/1.m3u8?
贵州卫视,http://39.135.34.142:8080/000000001000/1000000002000003169/1.m3u8?
重庆卫视,http://39.135.34.142:8080/000000001000/1000000002000018937/1.m3u8?
海南卫视,http://39.135.34.142:8080/000000001000/7899627377857656087/1.m3u8?
河北卫视,http://39.135.34.142:8080/000000001000/1000000002000017118/1.m3u8?
辽宁卫视,http://39.135.34.142:8080/000000001000/1000000002000024033/1.m3u8?
黑龙江卫视,http://39.135.34.142:8080/000000001000/8467838254824392379/1.m3u8?
甘肃卫视,http://39.135.34.142:8080/000000001000/1000000002000017827/1.m3u8?
青海卫视,http://39.135.34.142:8080/000000001000/1000000002000013359/1.m3u8?
山西卫视,http://39.135.34.142:8080/000000001000/1000000002000021220/1.m3u8?
云南卫视,http://39.135.34.142:8080/000000001000/1000000002000024694/1.m3u8?
陕西卫视,http://39.135.34.142:8080/000000001000/1000000002000007495/1.m3u8?
吉林卫视,http://39.135.34.142:8080/000000001000/6042486520432105075/1.m3u8?
宁夏卫视,http://39.135.34.142:8080/000000001000/1000000002000031451/1.m3u8?
内蒙古卫视,http://39.135.34.142:8080/000000001000/1000000002000014080/1.m3u8?
新疆卫视,http://39.135.34.142:8080/000000001000/1000000002000029441/1.m3u8?
西藏卫视,http://39.135.34.142:8080/000000001000/6603041244077933770/1.m3u8?
CGTV,http://39.135.34.142:8080/000000001000/8428799834696888424/1.m3u8?


埋堆堆,#genre#


NewTV,#genre#
NewTV东北热剧,http://39.134.66.2/PLTV/88888888/224/3221225679/index.m3u8
NewTV中国功夫,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227530/index.m3u8
NewTV军事评论,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227544/index.m3u8
NewTV军旅剧场,http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227603/index.m3u8
NewTV农业致富,http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227588/index.m3u8
NewTV动作电影,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227606/index.m3u8
NewTV动作电影,http://39.134.66.2/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227542/index.m3u8
NewTV古装剧场,http://39.134.66.2/PLTV/88888888/224/3221225524/index.m3u8
NewTV家庭剧场,http://223.110.243.164/ott.js.chinamobile.com/PLTV/3/224/3221227600/index.m3u8
NewTV家庭剧场,http://39.134.66.2/PLTV/88888888/224/3221225538/index.m3u8
NewTV怡伴健康,http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227612/index.m3u8
NewTV惊悚悬疑,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227536/index.m3u8
NewTV明星大片,http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227594/index.m3u8
NewTV明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8
NewTV武搏世界,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227533/index.m3u8
NewTV潮妈辣婆,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227527/index.m3u8
NewTV潮妈辣婆,http://39.134.66.2/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来,http://183.207.249.229/ott.js.chinamobile.com/PLTV/3/224/3221227475/index.m3u8
NewTV爱情喜剧,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227548/index.m3u8
NewTV精品体育,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227615/index.m3u8
NewTV精品大剧,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227618/index.m3u8
NewTV精品纪录,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227547/index.m3u8
NewTV都市剧场,http://39.134.39.4/PLTV/88888888/224/3221226176/index.m3u8
NewTV金牌综艺,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227541/index.m3u8
NewTV金牌综艺,http://39.134.66.2/PLTV/88888888/224/3221225525/index.m3u8
NewTV古装,http://39.135.34.142:8080/000000001000/6859053933687922163/1.m3u8?
NewTV动作,http://39.135.34.142:8080/000000001000/8103864434730665389/1.m3u8?
NewTV军旅,http://39.135.34.142:8080/000000001000/7485075951068666323/1.m3u8?
NewTV家庭,http://39.135.34.142:8080/000000001000/6316377948248689070/1.m3u8?
NewTV惊悚,http://39.135.34.142:8080/000000001000/7151256057701199617/1.m3u8?
NewTV海外,http://39.135.34.142:8080/000000001000/7681593242002292003/1.m3u8?
NewTV明星大片,http://39.135.34.142:8080/000000001000/5595720619887440144/1.m3u8?
NewTV爱情喜剧,http://39.135.34.142:8080/000000001000/8393829412396288037/1.m3u8?
NewTV精品大剧,http://39.135.34.142:8080/000000001000/7882297361445410858/1.m3u8?
NewTV功夫,http://39.135.34.142:8080/000000001000/5897056882324761054/1.m3u8?
NewTV金牌综艺,http://39.135.34.142:8080/000000001000/6399725674632152632/1.m3u8?
NewTV军事评论,http://39.135.34.142:8080/000000001000/5822616274253344775/1.m3u8?
NewTV农业致富,http://39.135.34.142:8080/000000001000/6193684637634073625/1.m3u8?
NewTV精品记录,http://39.135.34.142:8080/000000001000/6298506997017621594/1.m3u8?
NewTV健康有约,http://39.135.34.142:8080/000000001000/7820874641606664941/1.m3u8?
NewTV精品体育,http://39.135.34.142:8080/000000001000/6460382139625130259/1.m3u8?
NewTV潮妈辣婆,http://39.135.34.142:8080/000000001000/6516734029835465177/1.m3u8?
NewTV炫舞未来,http://39.135.34.142:8080/000000001000/1000000001000000515/1.m3u8?CCTV1,http://121.31.30.90:8085/ysten-business/live/hdcctv01/1.m3u8

NewTV惊悚悬疑,http://39.134.115.163:8080/PLTV/88888910/224/3221225717/index.m3u8

NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军旅剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225669/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品大剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
NEWTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NEWTV超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225768/index.m3u8
NEWTV超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225620/index.m3u8
NEWTV超级电影,http://39.135.32.39:6610/000000001000/1000000001000012884/1.m3u8?IASHttpSessionId=OTT
NEWTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NEWTV超级电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225623/index.m3u8
NEWTV超级电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
NEWTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NEWTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8

Newtv精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
Newtv炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
Newtv炫舞未来,http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
Newtv精品电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
Newtv武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
Newtv武搏世界,http://39.135.138.59:18890/PLTV/88888910/224/3221225656/index.m3u8
Newtv动作电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225671/index.m3u8
Newtv古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
Newtv古装剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225678/index.m3u8
Newtv惊悚悬疑,http://223.110.243.139/PLTV/3/224/3221227536/index.m3u8
Newtv惊悚悬疑,http://39.135.138.59:18890/PLTV/88888910/224/3221225717/index.m3u8

Newtv金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
Newtv爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
Newtv精品大剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225714/index.m3u8
Newtv精品记录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
Newtv精品记录,http://39.135.138.59:18890/PLTV/88888910/224/3221225710/index.m3u8
Newtv怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
Newtv怡伴健康,http://39.135.138.59:18890/PLTV/88888910/224/3221225666/index.m3u8
Newtv军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8
Newtv家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
Newtv家庭剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225713/index.m3u8

Newtv中国功夫,http://39.134.116.30:8080/PLTV/88888910/224/3221225660/index.m3u8
